Area,Production,GDP,Annual Growth Rate (%),Inflation,Rainfall,Price,Temparature
101100,211600,75924,-0.029,0.0835,911.1,1494,27.3
2300,6500,75924,-0.029,0.0835,911.1,1494,27.3
87100,201300,83752,0.1036,0.1088,641.6,1575,27.34
5300,14700,83752,0.1036,0.1088,641.6,1575,27.34
87300,210500,103208,0.232,0.1199,1088.7,1030,27.4
10100,25800,103208,0.232,0.1199,1088.7,1030,27.4
97500,212700,110808,0.0741,0.0886,890.5,1110,27.35
12000,33800,110808,0.0741,0.0886,890.5,1110,27.35
81700,194500,109744,-0.0098,0.0931,714,1250,27.42
2600,8300,109744,-0.0098,0.0931,714,1250,27.42
13800,27300,31540,0.0389,0.0716,1068.9,968,26.5
11400,22200,31388,-0.0053,0.1323,1070,939,26.54
11700,17200,33592,0.0694,0.0467,568.4,1009,26.61
10200,7100,33668,0.003,0.0401,550.6,1139,26.68
12600,23600,34352,0.0186,0.0378,849,864,26.72
3700,5300,35796,0.043,0.043,637.2,964,26.8
7200,9700,41572,0.1608,0.0381,1160.3,945,26.84
4500,10900,47728,0.1482,0.0377,1005.8,1309,26.92
6000,13600,54340,0.1387,0.0425,1316.4,1009,26.94
8100,16700,61332,0.1285,0.058,1478,1094,27.12
8300,19100,78128,0.2747,0.0637,1178.9,1284,27.23
5900,12100,75924,-0.029,0.0835,911.1,1494,27.3
6200,15700,83752,0.1036,0.1088,641.6,1575,27.34
8200,17400,103208,0.232,0.1199,1088.7,1030,27.4
5400,9700,110808,0.0741,0.0886,890.5,1110,27.35
1400,3200,109744,-0.0098,0.0931,714,1250,27.42
13900,10800,41572,0.1608,0.0381,1160.3,945,26.84
12200,11400,47728,0.1482,0.0377,1005.8,1309,26.92
10800,8600,54340,0.1387,0.0425,1316.4,1009,26.94
13000,9700,61332,0.1285,0.058,1478,1094,27.12
13600,11600,78128,0.2747,0.0637,1178.9,1284,27.23
15200,13700,75924,-0.029,0.0835,911.1,1494,27.3
15000,8200,83752,0.1036,0.1088,641.6,1575,27.34
12000,10500,103208,0.232,0.1199,1088.7,1030,27.4
17900,14700,110808,0.0741,0.0886,890.5,1110,27.35
11600,12800,109744,-0.0098,0.0931,714,1250,27.42
100,100,109744,-0.0098,0.0931,714,1250,27.42
43200,102900,41572,0.1608,0.0381,1160.3,945,26.84
6500,25200,41572,0.1608,0.0381,1160.3,945,26.84
42900,92200,47728,0.1482,0.0377,1005.8,1309,26.92
4900,15200,47728,0.1482,0.0377,1005.8,1309,26.92
34900,87400,54340,0.1387,0.0425,1316.4,1009,26.94
5600,17900,54340,0.1387,0.0425,1316.4,1009,26.94
35900,81800,61332,0.1285,0.058,1478,1094,27.12
6300,19100,61332,0.1285,0.058,1478,1094,27.12
44800,112500,78128,0.2747,0.0637,1178.9,1284,27.23
6100,18800,78128,0.2747,0.0637,1178.9,1284,27.23
46300,111200,75924,-0.029,0.0835,911.1,1494,27.3
6100,18200,75924,-0.029,0.0835,911.1,1494,27.3
59900,149000,83752,0.1036,0.1088,641.6,1575,27.34
1100,3100,83752,0.1036,0.1088,641.6,1575,27.34
62600,161300,103208,0.232,0.1199,1088.7,1030,27.4
24900,75300,103208,0.232,0.1199,1088.7,1030,27.4
52200,133900,110808,0.0741,0.0886,890.5,1110,27.35
27400,80700,110808,0.0741,0.0886,890.5,1110,27.35
51300,128200,109744,-0.0098,0.0931,714,1250,27.42
8300,26900,109744,-0.0098,0.0931,714,1250,27.42
119200,141700,31540,0.0389,0.0716,1068.9,968,26.5
106600,104200,31388,-0.0053,0.1323,1070,939,26.54
100400,40100,33592,0.0694,0.0467,568.4,1009,26.61
91200,9800,33668,0.003,0.0401,550.6,1139,26.68
84900,20600,34352,0.0186,0.0378,849,864,26.72
86200,26300,35796,0.043,0.043,637.2,964,26.8
61600,62500,41572,0.1608,0.0381,1160.3,945,26.84
100,500,41572,0.1608,0.0381,1160.3,945,26.84
69300,51600,47728,0.1482,0.0377,1005.8,1309,26.92
500,1300,47728,0.1482,0.0377,1005.8,1309,26.92
71300,62800,54340,0.1387,0.0425,1316.4,1009,26.94
1200,3700,54340,0.1387,0.0425,1316.4,1009,26.94
70800,50300,61332,0.1285,0.058,1478,1094,27.12
300,900,61332,0.1285,0.058,1478,1094,27.12
77400,80700,78128,0.2747,0.0637,1178.9,1284,27.23
1000,3000,78128,0.2747,0.0637,1178.9,1284,27.23
72100,51800,75924,-0.029,0.0835,911.1,1494,27.3
300,1000,75924,-0.029,0.0835,911.1,1494,27.3
61000,29600,83752,0.1036,0.1088,641.6,1575,27.34
400,1100,83752,0.1036,0.1088,641.6,1575,27.34
70400,59600,103208,0.232,0.1199,1088.7,1030,27.4
500,1400,103208,0.232,0.1199,1088.7,1030,27.4
78300,98200,110808,0.0741,0.0886,890.5,1110,27.35
800,2600,110808,0.0741,0.0886,890.5,1110,27.35
67300,118900,109744,-0.0098,0.0931,714,1250,27.42
200,800,109744,-0.0098,0.0931,714,1250,27.42
29800,54900,31540,0.0389,0.0716,1068.9,968,26.5
30900,51800,31388,-0.0053,0.1323,1070,939,26.54
36900,69000,33592,0.0694,0.0467,568.4,1009,26.61
15000,15500,33668,0.003,0.0401,550.6,1139,26.68
17000,26700,34352,0.0186,0.0378,849,864,26.72
8700,14000,35796,0.043,0.043,637.2,964,26.8
6500,10900,41572,0.1608,0.0381,1160.3,945,26.84
9700,16800,47728,0.1482,0.0377,1005.8,1309,26.92
5800,14000,54340,0.1387,0.0425,1316.4,1009,26.94
8100,14500,61332,0.1285,0.058,1478,1094,27.12
10300,22400,78128,0.2747,0.0637,1178.9,1284,27.23
10100,18400,75924,-0.029,0.0835,911.1,1494,27.3
6700,16400,83752,0.1036,0.1088,641.6,1575,27.34
5600,12000,103208,0.232,0.1199,1088.7,1030,27.4
6700,15900,110808,0.0741,0.0886,890.5,1110,27.35
3700,8200,109744,-0.0098,0.0931,714,1250,27.42
81900,149100,31540,0.0389,0.0716,1068.9,968,26.5
80500,166400,31388,-0.0053,0.1323,1070,939,26.54
76700,143100,33592,0.0694,0.0467,568.4,1009,26.61
70600,117000,33668,0.003,0.0401,550.6,1139,26.68
2900,7500,33668,0.003,0.0401,550.6,1139,26.68
83500,167000,34352,0.0186,0.0378,849,864,26.72
2900,8900,34352,0.0186,0.0378,849,864,26.72
73500,137200,35796,0.043,0.043,637.2,964,26.8
5100,24600,35796,0.043,0.043,637.2,964,26.8
80000,154800,41572,0.1608,0.0381,1160.3,945,26.84
5300,17000,41572,0.1608,0.0381,1160.3,945,26.84
79300,141000,47728,0.1482,0.0377,1005.8,1309,26.92
4700,12200,47728,0.1482,0.0377,1005.8,1309,26.92
68300,131200,54340,0.1387,0.0425,1316.4,1009,26.94
3700,10700,54340,0.1387,0.0425,1316.4,1009,26.94
72600,144200,61332,0.1285,0.058,1478,1094,27.12
5100,14400,61332,0.1285,0.058,1478,1094,27.12
80500,154900,78128,0.2747,0.0637,1178.9,1284,27.23
7900,21700,78128,0.2747,0.0637,1178.9,1284,27.23
58400,124300,75924,-0.029,0.0835,911.1,1494,27.3
9700,33200,75924,-0.029,0.0835,911.1,1494,27.3
54600,130300,83752,0.1036,0.1088,641.6,1575,27.34
6200,20300,83752,0.1036,0.1088,641.6,1575,27.34
60700,124000,103208,0.232,0.1199,1088.7,1030,27.4
18900,56500,103208,0.232,0.1199,1088.7,1030,27.4
52300,126800,110808,0.0741,0.0886,890.5,1110,27.35
19000,64000,110808,0.0741,0.0886,890.5,1110,27.35
39700,84100,109744,-0.0098,0.0931,714,1250,27.42
8900,26900,109744,-0.0098,0.0931,714,1250,27.42
600,1200,31540,0.0389,0.0716,1068.9,968,26.5
100,300,31388,-0.0053,0.1323,1070,939,26.54
500,1000,33592,0.0694,0.0467,568.4,1009,26.61
700,400,33668,0.003,0.0401,550.6,1139,26.68
800,1200,34352,0.0186,0.0378,849,864,26.72
600,600,35796,0.043,0.043,637.2,964,26.8
200,300,41572,0.1608,0.0381,1160.3,945,26.84
500,1100,54340,0.1387,0.0425,1316.4,1009,26.94
500,900,61332,0.1285,0.058,1478,1094,27.12
800,1500,78128,0.2747,0.0637,1178.9,1284,27.23
900,1000,75924,-0.029,0.0835,911.1,1494,27.3
600,600,83752,0.1036,0.1088,641.6,1575,27.34
500,1200,110808,0.0741,0.0886,890.5,1110,27.35
200,400,109744,-0.0098,0.0931,714,1250,27.42
25700,38100,75924,-0.029,0.0835,911.1,1494,27.3
700,1500,75924,-0.029,0.0835,911.1,1494,27.3
29400,48300,83752,0.1036,0.1088,641.6,1575,27.34
700,2200,83752,0.1036,0.1088,641.6,1575,27.34
35400,71900,103208,0.232,0.1199,1088.7,1030,27.4
2600,7900,103208,0.232,0.1199,1088.7,1030,27.4
47300,99300,110808,0.0741,0.0886,890.5,1110,27.35
2600,8300,110808,0.0741,0.0886,890.5,1110,27.35
45800,119400,109744,-0.0098,0.0931,714,1250,27.42
900,2900,109744,-0.0098,0.0931,714,1250,27.42
54700,54700,31540,0.0389,0.0716,1068.9,968,26.5
53500,61900,31388,-0.0053,0.1323,1070,939,26.54
48300,26800,33592,0.0694,0.0467,568.4,1009,26.61
51500,6100,33668,0.003,0.0401,550.6,1139,26.68
58600,48700,34352,0.0186,0.0378,849,864,26.72
47200,38000,35796,0.043,0.043,637.2,964,26.8
47200,59400,41572,0.1608,0.0381,1160.3,945,26.84
52100,54300,47728,0.1482,0.0377,1005.8,1309,26.92
53100,61300,54340,0.1387,0.0425,1316.4,1009,26.94
49500,57400,61332,0.1285,0.058,1478,1094,27.12
61400,83600,78128,0.2747,0.0637,1178.9,1284,27.23
60400,67100,75924,-0.029,0.0835,911.1,1494,27.3
52500,47700,83752,0.1036,0.1088,641.6,1575,27.34
55100,68100,103208,0.232,0.1199,1088.7,1030,27.4
44400,55300,110808,0.0741,0.0886,890.5,1110,27.35
44600,63200,109744,-0.0098,0.0931,714,1250,27.42
97800,172200,31540,0.0389,0.0716,1068.9,968,26.5
102300,195700,31388,-0.0053,0.1323,1070,939,26.54
97300,183900,33592,0.0694,0.0467,568.4,1009,26.61
99800,162800,33668,0.003,0.0401,550.6,1139,26.68
900,2700,33668,0.003,0.0401,550.6,1139,26.68
109200,229900,34352,0.0186,0.0378,849,864,26.72
400,1200,34352,0.0186,0.0378,849,864,26.72
87900,142600,35796,0.043,0.043,637.2,964,26.8
5900,26400,35796,0.043,0.043,637.2,964,26.8
42700,93300,41572,0.1608,0.0381,1160.3,945,26.84
300,700,41572,0.1608,0.0381,1160.3,945,26.84
49100,89400,47728,0.1482,0.0377,1005.8,1309,26.92
100,300,47728,0.1482,0.0377,1005.8,1309,26.92
47500,94800,54340,0.1387,0.0425,1316.4,1009,26.94
1700,4900,54340,0.1387,0.0425,1316.4,1009,26.94
50600,96500,61332,0.1285,0.058,1478,1094,27.12
1800,5100,61332,0.1285,0.058,1478,1094,27.12
57500,127700,78128,0.2747,0.0637,1178.9,1284,27.23
800,2500,78128,0.2747,0.0637,1178.9,1284,27.23
60300,127500,75924,-0.029,0.0835,911.1,1494,27.3
800,2500,75924,-0.029,0.0835,911.1,1494,27.3
58300,112900,83752,0.1036,0.1088,641.6,1575,27.34
700,2100,83752,0.1036,0.1088,641.6,1575,27.34
58600,118200,103208,0.232,0.1199,1088.7,1030,27.4
9500,28800,103208,0.232,0.1199,1088.7,1030,27.4
67300,145100,110808,0.0741,0.0886,890.5,1110,27.35
2700,8700,110808,0.0741,0.0886,890.5,1110,27.35
63800,143900,109744,-0.0098,0.0931,714,1250,27.42
600,1700,109744,-0.0098,0.0931,714,1250,27.42
65000,182000,31540,0.0389,0.0716,668.6,968,
71365,186000,31388,-0.0053,0.1323,685.3,939,
72185,206000,33592,0.0694,0.0467,344.4,1009,
71840,217000,33668,0.003,0.0401,384.4,1139,
74881,233000,34352,0.0186,0.0378,485.5,864,
61465,183000,35796,0.043,0.043,357.2,964,
73240,227000,41572,0.1608,0.0381,597.6,945,
73580,233000,47728,0.1482,0.0377,487.3,1309,
76540,254000,54340,0.1387,0.0425,519.5,1009,
75737,261000,61332,0.1285,0.058,330.9,1094,
75164,277000,78128,0.2747,0.0637,446.6,1284,
81002,267000,75924,-0.029,0.0835,710.4,1494,
82283,306000,83752,0.1036,0.1088,395.4,1575,
81869,282000,103208,0.232,0.1199,640.5,1030,
82586,322000,110808,0.0741,0.0886,512,1110,
82642,343000,109744,-0.0098,0.0931,391.4,1250,
1000,3000,31540,0.0389,0.0716,668.6,968,
7223,16000,31388,-0.0053,0.1323,685.3,939,
7317,17000,33592,0.0694,0.0467,344.4,1009,
8159,20000,33668,0.003,0.0401,384.4,1139,
7422,21000,34352,0.0186,0.0378,485.5,864,
6491,19000,35796,0.043,0.043,357.2,964,
9890,23000,41572,0.1608,0.0381,597.6,945,
11412,14000,47728,0.1482,0.0377,487.3,1309,
12526,25000,54340,0.1387,0.0425,519.5,1009,
13666,26000,61332,0.1285,0.058,330.9,1094,
14818,40000,78128,0.2747,0.0637,446.6,1284,
21217,45000,75924,-0.029,0.0835,710.4,1494,
19028,44000,83752,0.1036,0.1088,395.4,1575,
21314,44000,103208,0.232,0.1199,640.5,1030,
17520,46000,110808,0.0741,0.0886,512,1110,
14981,40000,109744,-0.0098,0.0931,391.4,1250,
21000,59000,31540,0.0389,0.0716,668.6,968,
30124,70000,31388,-0.0053,0.1323,685.3,939,
28820,58000,33592,0.0694,0.0467,344.4,1009,
28959,80000,33668,0.003,0.0401,384.4,1139,
31274,88000,34352,0.0186,0.0378,485.5,864,
18092,48000,35796,0.043,0.043,357.2,964,
28333,78000,41572,0.1608,0.0381,597.6,945,
28255,68000,47728,0.1482,0.0377,487.3,1309,
26376,70000,54340,0.1387,0.0425,519.5,1009,
27360,84000,61332,0.1285,0.058,330.9,1094,
29214,94000,78128,0.2747,0.0637,446.6,1284,
8447,22000,75924,-0.029,0.0835,710.4,1494,
9560,24000,83752,0.1036,0.1088,395.4,1575,
9550,18000,103208,0.232,0.1199,640.5,1030,
11554,28000,110808,0.0741,0.0886,512,1110,
10709,25000,109744,-0.0098,0.0931,391.4,1250,
52000,184000,31540,0.0389,0.0716,668.6,968,
70105,208000,31388,-0.0053,0.1323,685.3,939,
69238,164000,33592,0.0694,0.0467,344.4,1009,
61308,199000,33668,0.003,0.0401,384.4,1139,
58359,175000,34352,0.0186,0.0378,485.5,864,
66915,202000,35796,0.043,0.043,357.2,964,
65108,218000,41572,0.1608,0.0381,597.6,945,
65365,280000,47728,0.1482,0.0377,487.3,1309,
68371,254000,54340,0.1387,0.0425,519.5,1009,
70069,312000,61332,0.1285,0.058,330.9,1094,
73133,318000,78128,0.2747,0.0637,446.6,1284,
77738,339000,75924,-0.029,0.0835,710.4,1494,
81385,291000,83752,0.1036,0.1088,395.4,1575,
87580,348000,103208,0.232,0.1199,640.5,1030,
87063,325000,110808,0.0741,0.0886,512,1110,
89639,370000,109744,-0.0098,0.0931,391.4,1250,
7000,20000,31540,0.0389,0.0716,668.6,968,
10884,25000,31388,-0.0053,0.1323,685.3,939,
9465,22000,33592,0.0694,0.0467,344.4,1009,
7881,20000,33668,0.003,0.0401,384.4,1139,
7503,21000,34352,0.0186,0.0378,485.5,864,
2639,8000,35796,0.043,0.043,357.2,964,
7491,19000,41572,0.1608,0.0381,597.6,945,
6252,18000,47728,0.1482,0.0377,487.3,1309,
2197,6000,54340,0.1387,0.0425,519.5,1009,
2322,6000,61332,0.1285,0.058,330.9,1094,
2615,10000,78128,0.2747,0.0637,446.6,1284,
3457,8000,75924,-0.029,0.0835,710.4,1494,
4425,14000,83752,0.1036,0.1088,395.4,1575,
5151,14000,103208,0.232,0.1199,640.5,1030,
4803,15000,110808,0.0741,0.0886,512,1110,
4452,13000,109744,-0.0098,0.0931,391.4,1250,
22000,64000,31540,0.0389,0.0716,668.6,968,
43409,97000,31388,-0.0053,0.1323,685.3,939,
44552,107000,33592,0.0694,0.0467,344.4,1009,
33285,63000,33668,0.003,0.0401,384.4,1139,
20353,37000,34352,0.0186,0.0378,485.5,864,
21328,41000,35796,0.043,0.043,357.2,964,
27931,68000,41572,0.1608,0.0381,597.6,945,
28281,63000,47728,0.1482,0.0377,487.3,1309,
35448,87000,54340,0.1387,0.0425,519.5,1009,
35283,94000,61332,0.1285,0.058,330.9,1094,
37626,99000,78128,0.2747,0.0637,446.6,1284,
48567,132000,75924,-0.029,0.0835,710.4,1494,
43250,94000,83752,0.1036,0.1088,395.4,1575,
44733,113000,103208,0.232,0.1199,640.5,1030,
42921,111000,110808,0.0741,0.0886,512,1110,
42070,102000,109744,-0.0098,0.0931,391.4,1250,
8000,13000,31540,0.0389,0.0716,668.6,968,
19923,38000,31388,-0.0053,0.1323,685.3,939,
15097,14000,33592,0.0694,0.0467,344.4,1009,
16498,25000,33668,0.003,0.0401,384.4,1139,
15794,22000,34352,0.0186,0.0378,485.5,864,
6484,19000,35796,0.043,0.043,357.2,964,
11702,18000,41572,0.1608,0.0381,597.6,945,
13362,16000,47728,0.1482,0.0377,487.3,1309,
17028,29000,54340,0.1387,0.0425,519.5,1009,
17210,31000,61332,0.1285,0.058,330.9,1094,
18778,43000,78128,0.2747,0.0637,446.6,1284,
33888,33000,75924,-0.029,0.0835,710.4,1494,
25954,47000,83752,0.1036,0.1088,395.4,1575,
31014,62000,103208,0.232,0.1199,640.5,1030,
30923,67000,110808,0.0741,0.0886,512,1110,
23128,53000,109744,-0.0098,0.0931,391.4,1250,
81000,224000,31540,0.0389,0.0716,668.6,968,
110962,230000,31388,-0.0053,0.1323,685.3,939,
116552,205000,33592,0.0694,0.0467,344.4,1009,
111598,222000,33668,0.003,0.0401,384.4,1139,
104307,222000,34352,0.0186,0.0378,485.5,864,
69245,130000,35796,0.043,0.043,357.2,964,
91072,218000,41572,0.1608,0.0381,597.6,945,
90894,201000,47728,0.1482,0.0377,487.3,1309,
96708,258000,54340,0.1387,0.0425,519.5,1009,
93719,248000,61332,0.1285,0.058,330.9,1094,
95256,249000,78128,0.2747,0.0637,446.6,1284,
106846,250000,75924,-0.029,0.0835,710.4,1494,
108272,296000,83752,0.1036,0.1088,395.4,1575,
113883,284000,103208,0.232,0.1199,640.5,1030,
114854,297000,110808,0.0741,0.0886,512,1110,
114012,318000,109744,-0.0098,0.0931,391.4,1250,
150000,434000,31540,0.0389,0.0716,668.6,968,
162169,349000,31388,-0.0053,0.1323,685.3,939,
162873,364000,33592,0.0694,0.0467,344.4,1009,
164224,391000,33668,0.003,0.0401,384.4,1139,
160911,402000,34352,0.0186,0.0378,485.5,864,
170163,444000,35796,0.043,0.043,357.2,964,
156847,388000,41572,0.1608,0.0381,597.6,945,
152637,399000,47728,0.1482,0.0377,487.3,1309,
150621,477000,54340,0.1387,0.0425,519.5,1009,
150635,473000,61332,0.1285,0.058,330.9,1094,
152110,513000,78128,0.2747,0.0637,446.6,1284,
156311,391000,75924,-0.029,0.0835,710.4,1494,
158348,462000,83752,0.1036,0.1088,395.4,1575,
158671,436000,103208,0.232,0.1199,640.5,1030,
158896,461000,110808,0.0741,0.0886,512,1110,
162461,512000,109744,-0.0098,0.0931,391.4,1250,
161000,427000,31540,0.0389,0.0716,668.6,968,
161526,357000,31388,-0.0053,0.1323,685.3,939,
161526,447000,33592,0.0694,0.0467,344.4,1009,
157949,444000,33668,0.003,0.0401,384.4,1139,
166037,494000,34352,0.0186,0.0378,485.5,864,
159111,426000,35796,0.043,0.043,357.2,964,
167481,499000,41572,0.1608,0.0381,597.6,945,
167405,567000,47728,0.1482,0.0377,487.3,1309,
169130,521000,54340,0.1387,0.0425,519.5,1009,
166200,553000,61332,0.1285,0.058,330.9,1094,
167149,610000,78128,0.2747,0.0637,446.6,1284,
169034,465000,75924,-0.029,0.0835,710.4,1494,
171517,521000,83752,0.1036,0.1088,395.4,1575,
172698,461000,103208,0.232,0.1199,640.5,1030,
165034,501000,110808,0.0741,0.0886,512,1110,
170172,572000,109744,-0.0098,0.0931,391.4,1250,
106000,327000,31540,0.0389,0.0716,668.6,968,
113715,267000,31388,-0.0053,0.1323,685.3,939,
111611,335000,33592,0.0694,0.0467,344.4,1009,
111765,357000,33668,0.003,0.0401,384.4,1139,
111396,367000,34352,0.0186,0.0378,485.5,864,
106928,371000,35796,0.043,0.043,357.2,964,
111949,348000,41572,0.1608,0.0381,597.6,945,
121844,468000,47728,0.1482,0.0377,487.3,1309,
110791,416000,54340,0.1387,0.0425,519.5,1009,
108950,440000,61332,0.1285,0.058,330.9,1094,
114536,460000,78128,0.2747,0.0637,446.6,1284,
121530,408000,75924,-0.029,0.0835,710.4,1494,
117969,453000,83752,0.1036,0.1088,395.4,1575,
119783,383000,103208,0.232,0.1199,640.5,1030,
121216,459000,110808,0.0741,0.0886,512,1110,
110728,477000,109744,-0.0098,0.0931,391.4,1250,
1,0,33668,0.003,0.0401,384.4,1139,
1,0,61332,0.1285,0.058,330.9,1094,
33,0,83752,0.1036,0.1088,395.4,1575,
25,0,103208,0.232,0.1199,640.5,1030,
39,0,110808,0.0741,0.0886,512,1110,
8623,27000,54340,0.1387,0.0425,519.5,1009,
8097,15000,61332,0.1285,0.058,330.9,1094,
8541,22000,78128,0.2747,0.0637,446.6,1284,
7110,16000,75924,-0.029,0.0835,710.4,1494,
6050,18000,83752,0.1036,0.1088,395.4,1575,
6177,17000,103208,0.232,0.1199,640.5,1030,
6069,18000,110808,0.0741,0.0886,512,1110,
4051,13000,109744,-0.0098,0.0931,391.4,1250,
27185,74000,75924,-0.029,0.0835,710.4,1494,
30738,85000,83752,0.1036,0.1088,395.4,1575,
33070,91000,103208,0.232,0.1199,640.5,1030,
32387,88000,110808,0.0741,0.0886,512,1110,
30021,83000,109744,-0.0098,0.0931,391.4,1250,
6000,16000,31540,0.0389,0.0716,668.6,968,
6084,16000,31388,-0.0053,0.1323,685.3,939,
6384,18000,33592,0.0694,0.0467,344.4,1009,
6183,18000,33668,0.003,0.0401,384.4,1139,
6933,20000,34352,0.0186,0.0378,485.5,864,
5702,16000,35796,0.043,0.043,357.2,964,
6924,21000,41572,0.1608,0.0381,597.6,945,
6776,18000,47728,0.1482,0.0377,487.3,1309,
6087,17000,54340,0.1387,0.0425,519.5,1009,
7340,28000,61332,0.1285,0.058,330.9,1094,
7088,20000,78128,0.2747,0.0637,446.6,1284,
8797,24000,75924,-0.029,0.0835,710.4,1494,
8415,23000,83752,0.1036,0.1088,395.4,1575,
9070,30000,103208,0.232,0.1199,640.5,1030,
9151,25000,110808,0.0741,0.0886,512,1110,
9453,25000,109744,-0.0098,0.0931,391.4,1250,
69000,169000,31540,0.0389,0.0716,668.6,968,
71746,154000,31388,-0.0053,0.1323,685.3,939,
70637,144000,33592,0.0694,0.0467,344.4,1009,
77458,187000,33668,0.003,0.0401,384.4,1139,
71831,167000,34352,0.0186,0.0378,485.5,864,
64007,161000,35796,0.043,0.043,357.2,964,
72317,164000,41572,0.1608,0.0381,597.6,945,
72281,164000,47728,0.1482,0.0377,487.3,1309,
70753,181000,54340,0.1387,0.0425,519.5,1009,
70777,194000,61332,0.1285,0.058,330.9,1094,
73632,188000,78128,0.2747,0.0637,446.6,1284,
77763,169000,75924,-0.029,0.0835,710.4,1494,
76960,205000,83752,0.1036,0.1088,395.4,1575,
76905,174000,103208,0.232,0.1199,640.5,1030,
76032,201000,110808,0.0741,0.0886,512,1110,
75683,210000,109744,-0.0098,0.0931,391.4,1250,
723,2000,31388,-0.0053,0.1323,685.3,939,
1132,2000,33592,0.0694,0.0467,344.4,1009,
705,3000,33668,0.003,0.0401,384.4,1139,
686,3000,34352,0.0186,0.0378,485.5,864,
343,0,35796,0.043,0.043,357.2,964,
621,3000,41572,0.1608,0.0381,597.6,945,
475,3000,47728,0.1482,0.0377,487.3,1309,
621,3000,54340,0.1387,0.0425,519.5,1009,
788,3000,61332,0.1285,0.058,330.9,1094,
820,3000,78128,0.2747,0.0637,446.6,1284,
2066,5000,75924,-0.029,0.0835,710.4,1494,
2079,5000,83752,0.1036,0.1088,395.4,1575,
2746,8000,103208,0.232,0.1199,640.5,1030,
3298,9000,110808,0.0741,0.0886,512,1110,
2008,7000,109744,-0.0098,0.0931,391.4,1250,
16000,29000,31540,0.0389,0.0716,668.6,968,
27522,53000,31388,-0.0053,0.1323,685.3,939,
28515,26000,33592,0.0694,0.0467,344.4,1009,
23863,36000,33668,0.003,0.0401,384.4,1139,
20034,27000,34352,0.0186,0.0378,485.5,864,
7412,8000,35796,0.043,0.043,357.2,964,
13859,21000,41572,0.1608,0.0381,597.6,945,
15014,26000,47728,0.1482,0.0377,487.3,1309,
18006,36000,54340,0.1387,0.0425,519.5,1009,
20185,37000,61332,0.1285,0.058,330.9,1094,
23167,52000,78128,0.2747,0.0637,446.6,1284,
38439,48000,75924,-0.029,0.0835,710.4,1494,
35056,50000,83752,0.1036,0.1088,395.4,1575,
39340,59000,103208,0.232,0.1199,640.5,1030,
39260,84000,110808,0.0741,0.0886,512,1110,
36432,55000,109744,-0.0098,0.0931,391.4,1250,
32000,107000,31540,0.0389,0.0716,668.6,968,
41353,101000,31388,-0.0053,0.1323,685.3,939,
44663,135000,33592,0.0694,0.0467,344.4,1009,
39847,111000,33668,0.003,0.0401,384.4,1139,
37202,118000,34352,0.0186,0.0378,485.5,864,
